1,1,0,82,15,0,0,"OTHER_PLAT_LAND_CIV_GEN_BUS_TRAM_PARKING_LOT","Generic Tram Parking Lot Bus"
1,1,0,82,16,0,0,"OTHER_PLAT_LAND_CIV_GEN_BUS_TROLLEY","Generic Trolley"
1,1,0,82,17,0,0,"OTHER_PLAT_LAND_CIV_GEN_BUS_AIRPORT_TRANSPORT","Generic Airport Transport Bus"
1,1,0,82,18,0,0,"OTHER_PLAT_LAND_CIV_GEN_BUS_ARTICULATED","Generic Articulated (Multi-Unit) Bus"
1,1,0,83,0,0,0,"OTHER_PLAT_LAND_CIV_GEN_SUCT","Generic Single Unit Cargo Truck"
1,1,0,83,1,0,0,"OTHER_PLAT_LAND_CIV_PICKUP_MINI","Generic Pickup Truck, Mini"
1,1,0,83,2,0,0,"OTHER_PLAT_LAND_CIV_PICKUP_MIDSIZE","Generic Pickup Truck, Mid-Size"
1,1,0,83,3,0,0,"OTHER_PLAT_LAND_CIV_PICKUP_FULLSIZE","Generic Pickup Truck, Full-Size"
1,1,0,83,4,0,0,"OTHER_PLAT_LAND_CIV_PICKUP_CREW_CAB","Generic Pickup Truck, Crew Cab"
1,1,0,83,5,0,0,"OTHER_PLAT_LAND_CIV_PICKUP_EXT_CAB","Generic Pickup Truck, Extended Cab"
1,1,0,83,6,0,0,"OTHER_PLAT_LAND_CIV_PICKUP_LONG_BED","Generic Pickup Truck, Long Bed"
1,1,0,83,7,0,0,"OTHER_PLAT_LAND_CIV_PICKUP_CAB_FORWARD","Generic Pickup Truck, Cab Forward"
1,1,0,83,10,0,0,"OTHER_PLAT_LAND_CIV_GEN_CARGO_TRUCK","Generic Cargo Truck"
1,1,0,83,11,0,0,"OTHER_PLAT_LAND_CIV_GEN_CARGO_TRUCK_2_5_TON","Generic Cargo Truck, up to 2.5 Ton"
1,1,0,83,12,0,0,"OTHER_PLAT_LAND_CIV_GEN_CARGO_TRUCK_5_TON","Generic Cargo Truck, up to 5 Ton"
1,1,0,83,20,0,0,"OTHER_PLAT_LAND_CIV_GEN_SUCT_TANKER","Generic Tanker"
1,1,0,83,30,0,0,"OTHER_PLAT_LAND_CIV_GEN_SEMI_TRAILER_CAB","Generic Semi-Trailer Cab (w/o Trailer)"
1,1,0,83,70,0,0,"OTHER_PLAT_LAND_CIV_GEN_VAN","Generic Van"
1,1,0,83,71,0,0,"OTHER_PLAT_LAND_CIV_GEN_VAN_EXT","Generic Van, Extended"
1,1,0,83,72,0,0,"OTHER_PLAT_LAND_CIV_GEN_VAN_COMPACT","Generic Van, Compact"
1,1,0,83,73,0,0,"OTHER_PLAT_LAND_CIV_GEN_VAN_WHEELCHAIR","Generic Van, Wheelchair"
1,1,0,83,74,0,0,"OTHER_PLAT_LAND_CIV_GEN_VAN_DELIVERY","Generic Van, Delivery"
1,1,0,83,100,0,0,"OTHER_PLAT_LAND_CIV_GEN_DELIVERY_TRUCK","Generic Delivery Truck"
1,1,0,83,101,0,0,"OTHER_PLAT_LAND_CIV_GEN_DELIVERY_TRUCK_BOX","Generic Delivery Truck, Box"
1,1,0,83,101,1,0,"OTHER_PLAT_LAND_CIV_GEN_DELIVERY_TRUCK_BOX_FOOD","Food Delivery Truck"
1,1,0,83,101,2,0,"OTHER_PLAT_LAND_CIV_GEN_DELIVERY_TRUCK_BOX_WATER","Water Delivery Truck"
1,1,0,83,102,0,0,"OTHER_PLAT_LAND_CIV_GEN_DELIVERY_TRUCK_FLATBED","Generic Delivery Truck, Flatbed"
1,1,0,83,103,0,0,"OTHER_PLAT_LAND_CIV_GEN_DELIVERY_TRUCK_STAKE_BED","Generic Delivery Truck, Stake Bed"
1,1,0,84,0,0,0,"OTHER_PLAT_LAND_CIV_GEN_SUUET","Generic Single Unit Utility/Emergency Truck"
1,1,0,84,1,0,0,"OTHER_PLAT_LAND_CIV_GEN_AMBULANCE_TRUCK","Generic Ambulance Truck"
1,1,0,84,2,0,0,"OTHER_PLAT_LAND_CIV_GEN_PARAMEDIC","Generic Fire/Paramedic Truck"
1,1,0,84,3,0,0,"OTHER_PLAT_LAND_CIV_GEN_AMBULANCE_ALS","Generic Ambulance, Advanced Life Support"
1,1,0,84,10,0,0,"OTHER_PLAT_LAND_CIV_GEN_FIRE_ENGINE","Generic Fire Engine"
1,1,0,84,11,0,0,"OTHER_PLAT_LAND_CIV_GEN_FIRE_ENGINE_AERIAL_LADDER","Generic Aerial Ladder Fire Engine"
1,1,0,84,12,0,0,"OTHER_PLAT_LAND_CIV_GEN_FIRE_ENGINE_AIRPORT","Generic Airport Fire Engine"
1,1,0,84,13,0,0,"OTHER_PLAT_LAND_CIV_GEN_FIRE_ENGINE_FOREST","Generic Forest Fire Engine"
1,1,0,84,14,0,0,"OTHER_PLAT_LAND_CIV_GEN_FIRE_CHIEF","Generic Fire Chief"
1,1,0,84,20,0,0,"OTHER_PLAT_LAND_CIV_GEN_POLICE_PADDY_WAGON","Generic Police Paddy Wagon"
1,1,0,84,21,0,0,"OTHER_PLAT_LAND_CIV_GEN_POLICE_SWAT","Generic Police, SWAT"
1,1,0,84,22,0,0,"OTHER_PLAT_LAND_CIV_GEN_POLICE_BOMB_SQUAD","Generic Police, Bomb Squad"
1,1,0,84,23,0,0,"OTHER_PLAT_LAND_CIV_GEN_POLICE_PICKUP_TRUCK","Generic Police, Pickup Truck"
1,1,0,84,30,0,0,"OTHER_PLAT_LAND_CIV_GEN_HAZMAT","Generic Hazmat"
1,1,0,84,40,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_HOOK_CHAIN","Generic Wrecker, Normal Hook and Chain"
1,1,0,84,41,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_BOOM","Generic Wrecker, Normal Boom"
1,1,0,84,42,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_WHEEL_LIFT","Generic Wrecker, Normal Wheel Lift"
1,1,0,84,43,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_FLATBED","Generic Wrecker, Normal Flatbed"
1,1,0,84,44,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_INTEGRATED","Generic Wrecker, Normal Integrated"
1,1,0,84,45,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_HEAVY_HOOK_CHAIN","Generic Wrecker, Heavy Hook and Chain"
1,1,0,84,46,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_HEAVY_BOOM","Generic Wrecker, Heavy Boom"
1,1,0,84,47,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_HEAVY_WHEEL_LIFT","Generic Wrecker, Heavy Wheel Lift"
1,1,0,84,48,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_HEAVY_FLATBED","Generic Wrecker, Heavy Flatbed"
1,1,0,84,49,0,0,"OTHER_PLAT_LAND_CIV_GEN_WRECKER_HEAVY_INTEGRATED","Generic Wrecker, Heavy Integrated"
1,1,0,84,60,0,0,"OTHER_PLAT_LAND_CIV_GEN_POSTAL_TRUCK","Generic Postal Truck"
1,1,0,84,70,0,0,"OTHER_PLAT_LAND_CIV_GEN_STREET_SWEEPER","Generic Street Sweeper"
1,1,0,84,71,0,0,"OTHER_PLAT_LAND_CIV_GEN_STREET_SWEEPER_3_WHEELED","Generic Street Sweeper, Three Wheeled"
1,1,0,84,80,0,0,"OTHER_PLAT_LAND_CIV_GEN_WASTE_COLL","Generic Waste Collection, Other"
1,1,0,84,81,0,0,"OTHER_PLAT_LAND_CIV_GEN_WASTE_COLL_FRONT_LOADER","Generic Waste Collection, Front Loader"
1,1,0,84,82,0,0,"OTHER_PLAT_LAND_CIV_GEN_WASTE_COLL_REAR_LOADER","Generic Waste Collection, Rear Loader"
1,1,0,84,83,0,0,"OTHER_PLAT_LAND_CIV_GEN_WASTE_COLL_AUTO_SIDE_LOADER","Generic Waste Collection, Automated Side Loader"
1,1,0,84,84,0,0,"OTHER_PLAT_LAND_CIV_GEN_WASTE_COLL_PNEUMATIC","Generic Waste Collection, Pneumatic Collection"
1,1,0,84,85,0,0,"OTHER_PLAT_LAND_CIV_GEN_WASTE_COLL_GRAPPLE","Generic Waste Collection, Grapple"
1,1,0,84,90,0,0,"OTHER_PLAT_LAND_CIV_GEN_UTILITY","Generic Utility Truck"
1,1,0,84,91,0,0,"OTHER_PLAT_LAND_CIV_GEN_UTILITY_W_BOOM","Generic Utility Truck w/ Boom"
1,1,0,84,100,0,0,"OTHER_PLAT_LAND_CIV_GEN_AERIAL_WORK_PLATFORM","Generic Aerial Work Platform, Other"
1,1,0,84,101,0,0,"OTHER_PLAT_LAND_CIV_GEN_AERIAL_WORK_PLATFORM_SCISSOR","Generic Aerial Work Platform, Scissor Lift"
1,1,0,84,102,0,0,"OTHER_PLAT_LAND_CIV_GEN_AERIAL_WORK_PLATFORM_TELESCOPING","Generic Aerial Work Platform, Telescoping"
1,1,0,84,150,0,0,"OTHER_PLAT_LAND_CIV_GEN_AUTO_RICKSHAW","Generic Auto Rickshaw"
1,1,0,85,0,0,0,"OTHER_PLAT_LAND_CIV_GEN_MUCT","Generic Multiple Unit Cargo Truck"
1,1,0,85,1,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRACTOR_TRAILER","Generic Tractor Trailer"
1,1,0,85,2,0,0,"OTHER_PLAT_LAND_CIV_GEN_MUCT_TANKER","Generic Tanker"
1,1,0,86,0,0,0,"OTHER_PLAT_LAND_CIV_GEN_MUUET","Generic Multiple Unit Utility/Emergency Truck"
1,1,0,86,1,0,0,"OTHER_PLAT_LAND_CIV_GEN_FIRE_ENGINE_HOOK_AND_LADDER","Generic Fire Engine, Hook And Ladder"
1,1,0,87,0,0,0,"OTHER_PLAT_LAND_CIV_GEN_CONST","Generic Construction Specialty Vehicle"
1,1,0,87,1,0,0,"OTHER_PLAT_LAND_CIV_GEN_TUG","Generic Tug"
1,1,0,87,2,0,0,"OTHER_PLAT_LAND_CIV_GEN_FORKLIFT","Generic Forklift"
1,1,0,87,3,0,0,"OTHER_PLAT_LAND_CIV_GEN_LOADER","Generic Loader"
1,1,0,87,4,0,0,"OTHER_PLAT_LAND_CIV_GEN_LOADER_BACKHOE","Generic Loader, Backhoe"
1,1,0,87,5,0,0,"OTHER_PLAT_LAND_CIV_GEN_CRANE_TRACTOR","Generic Crane, Tractor Mounted"
1,1,0,87,6,0,0,"OTHER_PLAT_LAND_CIV_GEN_CRANE_WHEEL","Generic Crane, Wheeled"
1,1,0,87,7,0,0,"OTHER_PLAT_LAND_CIV_GEN_GRADER","Generic Grader"
1,1,0,87,8,0,0,"OTHER_PLAT_LAND_CIV_GEN_ROAD_ROLLER","Generic Road Roller, Other"
1,1,0,87,9,0,0,"OTHER_PLAT_LAND_CIV_GEN_ROAD_ROLLER_DOUBLE_DRUM_SMOOTH","Generic Road Roller, Double Drum, Smooth"
1,1,0,87,10,0,0,"OTHER_PLAT_LAND_CIV_GEN_ROAD_ROLLER_SINGLE_DRUM_SMOOTH","Generic Road Roller, Single Drum, Smooth"
1,1,0,87,11,0,0,"OTHER_PLAT_LAND_CIV_GEN_ROAD_ROLLER_DOUBLE_DRUM_SHEEPS","Generic Road Roller, Double Drum, Sheeps"
1,1,0,87,12,0,0,"OTHER_PLAT_LAND_CIV_GEN_ROAD_ROLLER_SINGLE_DRUM_SHEEPS","Generic Road Roller, Single Drum, Sheeps"
1,1,0,87,13,0,0,"OTHER_PLAT_LAND_CIV_GEN_ROAD_ROLLER_PNEUMATIC","Generic Road Roller, Pneumatic Tired"
1,1,0,87,14,0,0,"OTHER_PLAT_LAND_CIV_GEN_EXCAVATOR","Generic Excavator, Other"
1,1,0,87,15,0,0,"OTHER_PLAT_LAND_CIV_GEN_EXCAVATOR_DRAGLINE","Generic Excavator, Dragline"
1,1,0,87,16,0,0,"OTHER_PLAT_LAND_CIV_GEN_EXCAVATOR_LONG_REACH","Generic Excavator, Long Reach"
1,1,0,87,17,0,0,"OTHER_PLAT_LAND_CIV_GEN_EXCAVATOR_MOBILE_TIRE","Generic Excavator, Mobile Tire"
1,1,0,87,18,0,0,"OTHER_PLAT_LAND_CIV_GEN_EXCAVATOR_MINI","Generic Mini Excavator"
1,1,0,87,19,0,0,"OTHER_PLAT_LAND_CIV_GEN_EXCAVATOR_GIANT","Generic Excavator Giant"
1,1,0,87,20,0,0,"OTHER_PLAT_LAND_CIV_GEN_BULLDOZER_TRACTOR","Generic Bulldozer, Tractor Mounted"
1,1,0,87,21,0,0,"OTHER_PLAT_LAND_CIV_GEN_BULLDOZER_TRACKED","Generic Bulldozer, Tracked"
1,1,0,87,22,0,0,"OTHER_PLAT_LAND_CIV_GEN_SCRAPER","Generic Scraper"
1,1,0,87,23,0,0,"OTHER_PLAT_LAND_CIV_GEN_SKID_STEER","Generic Skid Steer"
1,1,0,87,24,0,0,"OTHER_PLAT_LAND_CIV_GEN_DUMP_TRUCK","Generic Dump Truck, Other"
1,1,0,87,25,0,0,"OTHER_PLAT_LAND_CIV_GEN_DUMP_TRUCK_ARTICULATED","Generic Dump Truck, Articulated"
1,1,0,87,26,0,0,"OTHER_PLAT_LAND_CIV_GEN_DUMP_TRUCK_TRANSFER","Generic Dump Truck, Transfer"
1,1,0,87,27,0,0,"OTHER_PLAT_LAND_CIV_GEN_DUMP_TRUCK_SUPER","Generic Dump Truck, Super"
1,1,0,87,28,0,0,"OTHER_PLAT_LAND_CIV_GEN_DUMP_TRUCK_OFF_ROAD","Generic Dump Truck, Off Road"
1,1,0,87,29,0,0,"OTHER_PLAT_LAND_CIV_GEN_PAVER","Generic Paver"
1,1,0,87,30,0,0,"OTHER_PLAT_LAND_CIV_GEN_DRILLING_MACHINE","Generic Drilling Machine"
1,1,0,87,31,0,0,"OTHER_PLAT_LAND_CIV_GEN_CONCRETE_MIXER","Generic Concrete Mixer, Other"
1,1,0,87,32,0,0,"OTHER_PLAT_LAND_CIV_GEN_CONCRETE_MIXER_REAR_DISCHARGE","Generic Concrete Mixer, Rear Discharge"
1,1,0,87,33,0,0,"OTHER_PLAT_LAND_CIV_GEN_CONCRETE_MIXER_FRONT_DISCHARGE","Generic Concrete Mixer, Front Discharge"
1,1,0,87,34,0,0,"OTHER_PLAT_LAND_CIV_GEN_CONCRETE_MIXER_SIX_AXLE","Generic Concrete Mixer, Six Axle"
1,1,0,87,35,0,0,"OTHER_PLAT_LAND_CIV_GEN_CONCRETE_MIXER_LONG_REACH_BOOM","Generic Concrete Mixer, Long Reach Boom"
1,1,0,87,36,0,0,"OTHER_PLAT_LAND_CIV_GEN_CONCRETE_MIXER_VOLUMETRIC","Generic Concrete Mixer, Volumetric"
1,1,0,87,37,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRENCHER_CHAIN","Generic Trencher, Chain"
1,1,0,87,38,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRENCHER_ROCKWHEEL","Generic Trencher, Rockwheel"
1,1,0,88,0,0,0,"OTHER_PLAT_LAND_CIV_GEN_FARM","Generic Farm Specialty Vehicle"
1,1,0,88,1,0,0,"OTHER_PLAT_LAND_CIV_GEN_FARM_TRACTOR","Generic Tractor"
1,1,0,88,2,0,0,"OTHER_PLAT_LAND_CIV_GEN_FARM_HARVESTER","Generic Harvester/Reaper"
1,1,0,88,3,0,0,"OTHER_PLAT_LAND_CIV_GEN_FARM_SKIDDER","Generic Skidder"
1,1,0,88,4,0,0,"OTHER_PLAT_LAND_CIV_GEN_FARM_FORWARDER","Generic Forwarder"
1,1,0,88,5,0,0,"OTHER_PLAT_LAND_CIV_GEN_FARM_LAWN_MOWER","Generic Lawn Mower, Other"
1,1,0,88,6,0,0,"OTHER_PLAT_LAND_CIV_GEN_FARM_LAWN_MOWER_RIDING","Generic Lawn Mower, Riding"
1,1,0,88,7,0,0,"OTHER_PLAT_LAND_CIV_GEN_FARM_LAWN_MOWER_STANDING","Generic Lawn Mower, Standing"
1,1,0,88,8,0,0,"OTHER_PLAT_LAND_CIV_GEN_FARM_LAWN_MOWER_PUSH","Generic Lawn Mower, Push"
1,1,0,89,0,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER","Generic Trailer"
1,1,0,89,1,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_FLATBED","Generic Trailer, Flatbed"
1,1,0,89,2,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_CONTAINER","Generic Trailer, Container"
1,1,0,89,3,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_CONTAINER_FRIDGE","Generic Trailer, Container, Refrigerated"
1,1,0,89,4,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_DOUBLE","Generic Trailer, Double"
1,1,0,89,5,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_AUTO_TRANSPORT","Generic Trailer, Auto Transport"
1,1,0,89,6,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_ARTICULATED","Generic Trailer, Articulated"
1,1,0,89,7,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_TANKER","Generic Trailer, Tanker"
1,1,0,89,8,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_TANKER_SMALL","Generic Trailer, Tanker, Small"
1,1,0,89,9,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_TANKER_LARGE","Generic Trailer, Tanker, Large"
1,1,0,89,10,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_TANKER_GAS","Generic Trailer, Tanker, Gasoline"
1,1,0,89,11,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_TANKER_MILK","Generic Trailer, Tanker, Milk"
1,1,0,89,12,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_TANKER_WATER","Generic Trailer, Tanker, Water"
1,1,0,89,13,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_TANKER_SEPTIC","Generic Trailer, Tanker, Septic"
1,1,0,89,14,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_BOAT","Generic Trailer, Boat"
1,1,0,89,15,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_BOAT_SMALL","Generic Trailer, Boat, Small"
1,1,0,89,16,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_BOAT_LARGE","Generic Trailer, Boat, Large"
1,1,0,89,17,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_REC","Generic Trailer, Recreational"
1,1,0,89,18,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_REC_CONVENTIONAL","Generic Trailer, Recreational, Conventional"
1,1,0,89,19,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_REC_TRAVEL_EXP","Generic Trailer, Recreational, Travel Expandable"
1,1,0,89,20,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_REC_5TH_WHEEL_TRAVEL","Generic Trailer, Recreational, Fifth Wheel Travel"
1,1,0,89,21,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_REC_FOLDING_CAMPING","Generic Trailer, Recreational, Folding Camping"
1,1,0,89,22,0,0,"OTHER_PLAT_LAND_CIV_GEN_TRAILER_REC_TRUCK_CAMPER","Generic Trailer, Recreational, Truck Camper"
1,1,0,90,0,0,0,"OTHER_PLAT_LAND_CIV_GEN_REC","Generic Recreational"
1,1,0,90,1,0,0,"OTHER_PLAT_LAND_CIV_GEN_REC_ATV_2X4","Generic ATV, 2X4"
1,1,0,90,2,0,0,"OTHER_PLAT_LAND_CIV_GEN_REC_ATV_4X4","Generic ATV, 4X4"
1,1,0,90,3,0,0,"OTHER_PLAT_LAND_CIV_GEN_REC_ATV_6X6","Generic ATV, 6X6"
